target_id	length	eff_length	est_counts	tpm
AT2G13590.1	1316	1137	0	0
AT2G26750.1	1045	866	0	0
AT2G16015.1	336	157	0	0
AT2G47510.1	1850	1671	67	51.6161
AT2G26740.1	1171	992	30	38.9311
AT2G02410.1	1286	1107	5	5.81446
AT2G13380.1	5068	4889	0	0
AT2G18680.1	1000	821	0	0
AT2G13600.1	2094	1915	4	2.68892
AT2G16210.1	1170	991	0	0
AT2G46200.1	1460	1281	5	5.02467
AT2G22122.1	545	366	21	73.8627
AT2G16220.1	1224	1045	0	0
AT2G33030.1	657	478	0	0
AT2G43100.1	1030	851	92	139.17
AT2G47580.1	980	801	22	35.3571
AT2G43090.1	1046	867	85	126.208
AT2G47590.1	1766	1587	80	64.8933
AT2G26695.1	654	475	4	10.8406
AT2G04650.1	1526	1347	5	4.77848
AT2G18090.1	3111	2932	39	17.1233
AT2G18100.1	2377	2198	2	1.17136
AT2G46210.1	1658	1479	2	1.7408
AT2G33240.1	5313	5134	1	0.250744
AT2G13370.1	5938	5759	36	8.04716
AT2G02390.3	962	783	26	42.7463
AT2G24000.1	1395	1216	0	0
AT2G18876.1	1496	1317	16	15.6394
AT2G47600.1	2147	1968	23	15.0449
AT2G46220.1	1123	944	134	182.734
AT2G39880.1	1104	925	0	0
AT2G04470.1	2897	2718	0	0
AT2G47570.1	483	304	0	0
AT2G47540.1	657	478	3	8.07942
AT2G18870.1	720	541	0	0
AT2G47530.1	674	495	3	7.80195
AT2G47520.1	684	505	1	2.54915
AT2G43080.1	1201	1022	17	21.4134
AT2G44250.1	1352	1173	0	0
AT2G26710.1	1970	1791	29	20.8444
AT2G45440.1	1700	1521	21	17.7737
AT2G39900.1	1003	824	15	23.4343
AT2G26700.1	1743	1564	2	1.64619
AT2G24010.1	1323	1144	1	1.12528
AT2G47560.1	1012	833	6	9.27242
AT2G11100.1	2088	1909	0	0
AT2G39890.1	1801	1622	9	7.14297
AT2G43110.1	938	759	5	8.48038
AT2G04480.1	744	565	0	0
AT2G21420.1	1407	1228	0	0
AT2G16575.1	513	334	0	0
AT2G47550.1	1915	1736	0	0
AT2G33230.1	1296	1117	0	0
AT2G16820.1	606	427	0	0
AT2G45406.1	437	258	0	0
AT2G02340.1	918	739	0	0
AT2G21370.1	1561	1382	13	12.1094
AT2G42090.1	1101	922	0	0
AT2G47630.1	1293	1114	14	16.1782
AT2G15990.1	403	224	0	0
AT2G15520.1	1452	1273	0	0
AT2G25360.1	1122	943	0	0
AT2G39820.1	884	705	0	0
AT2G40560.1	912	733	0	0
AT2G26580.1	831	652	8	15.7954
AT2G47390.1	3284	3105	45	18.6568
AT2G10790.1	461	282	0	0
AT2G40200.1	828	649	0	0
AT2G17340.1	1352	1173	22.7331	24.9487
AT2G47640.1	644	465	20	55.3687
AT2G11840.1	3160	2981	0	0
AT2G46290.1	1289	1110	2.02562	2.34921
AT2G39810.1	3180	3001	23	9.86618
AT2G45900.1	2163	1984	2	1.2977
AT2G13630.1	894	715	0	0
AT2G18610.1	261	82.002	0	0
AT2G37080.1	2226	2047	32	20.1242
AT2G42080.1	990	811	3	4.76198
AT2G45910.1	3148	2969	29	12.574
AT2G47410.1	5221	5042	38	9.70215
AT2G17140.1	3088	2909	0	0
AT2G40180.1	1306	1127	0	0
AT2G39460.1	795	616	130	271.675
AT2G15510.1	4055	3876	0	0
AT2G47400.1	585	406	582	1845.37
AT2G11830.1	471	292	0	0
AT2G18600.1	846	667	0	0
AT2G47620.1	1776	1597	17	13.7035
AT2G26590.1	1183	1004	17	21.7973
AT2G40190.1	1703	1524	8	6.75759
AT2G39830.1	1908	1729	3	2.23364
AT2G47610.1	1142	963	175	233.937
AT2G30910.1	1608	1429	10.0901	9.08968
AT2G21380.1	3614	3435	37	13.8663
AT2G30900.1	1707	1528	0	0
AT2G11850.1	847	668	0	0
AT2G02330.1	868	689	0	0
AT2G11890.1	1068	889	45	65.1625
AT2G15535.1	533	354	0	0
AT2G38090.1	1774	1595	2	1.6142
AT2G33255.1	990	811	10	15.8733
AT2G40570.1	2001	1822	6	4.23926
AT2G42100.1	1137	958	0	0
AT2G10802.1	1125	946	0	0
AT2G15540.1	4062	3883	0	0
AT2G30890.1	1083	904	3	4.27208
AT2G46300.1	1171	992	0	0
AT2G16760.1	1134	955	1	1.34798
AT2G17820.1	4040	3861	18	6.0015
AT2G37360.1	2479	2300	0	0
AT2G47660.1	108	5.45872	0	0
AT2G38920.1	1508	1329	0	0
AT2G15550.1	1770	1591	0	0
AT2G40205.1	116	5.93769	5	1084.03
AT2G11880.1	1821	1642	2	1.56799
AT2G15980.1	1497	1318	2	1.95345
AT2G04675.1	493	314	0	0
AT2G03770.1	975	796	0	0
AT2G17845.1	939	760	1	1.69384
AT2G16830.1	1077	898	0	0
AT2G13640.1	1155	976	0	0
AT2G33250.1	955	776	13	21.566
AT2G11870.1	381	202	0	0
AT2G26570.1	2583	2404	39	20.8842
AT2G04670.1	4388	4209	0	0
AT2G03760.1	1327	1148	8	8.97088
AT2G18590.1	1465	1286	0	0
AT2G20110.2	2085	1906	1	0.675405
AT2G16832.1	1059	880	0	0
AT2G03740.1	857	678	0	0
AT2G17830.1	1395	1216	2	2.11731
AT2G17840.1	1731	1552	38	31.5195
AT2G10800.1	2980	2801	0	0
AT2G21350.1	669	490	1	2.62719
AT2G03750.1	1255	1076	16	19.1423
AT2G02360.1	1144	965	15	20.0102
AT2G11820.1	4118	3939	0	0
AT2G13620.1	2466	2287	0	0
AT2G30920.1	1353	1174	3	3.28958
AT2G02770.1	2161	1982	7	4.54654
AT2G37320.1	1644	1465	2	1.75744
AT2G33570.1	1838	1659	11	8.53559
AT2G41810.1	1207	1028	0	0
AT2G40140.1	2310	2131	14	8.4573
AT2G41820.1	3256	3077	36	15.0613
AT2G25670.1	1690	1511	62	52.8219
AT2G11800.1	4324	4145	0	0
AT2G20050.1	3665	3486	44	16.2485
AT2G41800.1	1290	1111	2	2.31741
AT2G45380.1	1645	1466	28.1381	24.7086
AT2G40540.1	2673	2494	39	20.1305
AT2G45930.1	1314	1135	0	0
AT2G17290.1	2332	2153	18	10.7626
AT2G37330.1	889	710	6	10.8788
AT2G40150.1	1446	1267	1	1.01604
AT2G40530.1	707	528	0	0
AT2G42050.1	420	241	0	0
AT2G37310.1	2280	2101	1	0.612719
AT2G13330.1	3248	3069	0	0
AT2G26640.1	1823	1644	14	10.9626
AT2G16780.1	1464	1285	19	19.0343
AT2G45403.1	465	286	0	0
AT2G26650.1	2852	2673	28	13.4849
AT2G16000.1	4365	4186	0	0
AT2G42040.1	1225	1046	14	17.2299
AT2G37100.1	1004	825	1	1.56039
AT2G26630.1	879	700	0	0
AT2G39870.1	1736	1557	37	30.5915
AT2G45400.1	1257	1078	21	25.0777
AT2G40520.1	1917	1738	5	3.70346
AT2G02760.1	934	755	83	141.52
AT2G11790.1	2188	2009	0	0
AT2G45940.1	1222	1043	1	1.23425
AT2G26620.1	1209	1030	0	0
AT2G41830.1	3830	3651	17	5.9941
AT2G16270.1	2499	2320	4	2.21952
AT2G18640.1	1149	970	0	0
AT2G02350.1	1030	851	1	1.51272
AT2G39510.1	1406	1227	2	2.09832
AT2G38070.1	2204	2025	2	1.27143
AT2G16280.1	1954	1775	42	30.4606
AT2G20080.1	1002	823	2	3.12836
AT2G39850.1	2634	2455	36	18.8772
AT2G22230.1	916	737	20	34.9341
AT2G02800.1	1683	1504	26	22.2542
AT2G26610.1	3750	3571	0	0
AT2G26600.1	1750	1571	13	10.6526
AT2G04660.1	2913	2734	13	6.12113
AT2G40170.1	610	431	2	5.97365
AT2G39840.1	1443	1264	9	9.16606
AT2G37090.1	1367	1188	4	4.33442
AT2G38080.1	2021	1842	7	4.8921
AT2G45350.1	1842	1663	0	0
AT2G20100.1	1473	1294	2	1.98968
AT2G02810.1	1259	1080	12	14.3036
AT2G15500.1	399	220	0	0
AT2G02795.1	507	328	0	0
AT2G20070.1	460	281	0	0
AT2G18620.1	1073	894	0	0
AT2G20060.1	1282	1103	28	32.6791
AT2G18630.1	1777	1598	19	15.3061
AT2G10611.1	309	130	0	0
AT2G11810.1	1611	1432	0	0
AT2G02780.1	2314	2135	8	4.82369
AT2G42060.1	975	796	0	0
AT2G10608.1	657	478	0	0
AT2G13610.1	2144	1965	20	13.1025
AT2G42070.1	1366	1187	16	17.3523
AT2G45360.1	829	650	0	0
AT2G45920.1	1688	1509	9	7.67786
AT2G45340.1	2352	2173	32	18.9573
AT2G17330.1	2086	1907	0	0
AT2G40550.1	2031	1852	7	4.86569
AT2G15480.1	1772	1593	10.9208	8.82523
AT2G02790.1	2067	1888	4	2.72738
AT2G39855.1	1070	891	0	0
AT2G47670.1	816	637	1	2.02091
AT2G16190.1	1109	930	0	0
AT2G18700.1	2800	2621	66	32.4163
AT2G46070.1	1325	1146	5	5.61659
AT2G18770.1	1103	924	14	19.5049
AT2G45990.1	1079	900	23.2218	33.2154
AT2G37990.1	1225	1046	26	31.9984
AT2G02490.1	1244	1065	0	0
AT2G13470.1	3673	3494	0	0
AT2G02500.1	1116	937	13	17.8604
AT2G40095.1	1217	1038	3	3.72058
AT2G45560.1	2034	1855	12	8.32769
AT2G47440.1	2000	1821	49	34.6396
AT2G41930.1	1056	877	0	0
AT2G47460.1	1453	1274	1	1.01046
AT2G45550.1	1536	1357	0	0
AT2G24080.1	1125	946	0	0
AT2G47450.1	1634	1455	284	251.271
AT2G15400.1	1246	1067	0	0
AT2G45660.1	1320	1141	14	15.7954
AT2G02480.1	4163	3984	18	5.81621
AT2G24090.1	710	531	159	385.469
AT2G33585.1	785	606	4	8.49717
AT2G47430.1	3677	3498	0	0
AT2G38000.1	1565	1386	12	11.1456
AT2G22125.1	6941	6762	88	16.7531
AT2G04560.1	1418	1239	1	1.039
AT2G02580.1	1651	1472	0	0
AT2G33130.1	312	133	0	0
AT2G02590.1	1209	1030	2	2.49965
AT2G45570.1	1717	1538	1	0.83701
AT2G13560.1	2214	2035	98	61.9939
AT2G18780.1	1361	1182	4	4.35642
AT2G02620.1	2125	1946	0	0
AT2G33150.1	1882	1703	146	110.363
AT2G15380.1	5826	5647	0	0
AT2G47420.1	1255	1076	28	33.4991
AT2G02640.1	1884	1705	0	0
AT2G40030.1	6348	6169	5	1.04338
AT2G02610.1	2108	1929	3	2.00206
AT2G13480.1	730	551	0	0
AT2G02630.1	2056	1877	3	2.05752
AT2G17320.1	1209	1030	7.26688	9.08235
AT2G37190.1	713	534	186	448.393
AT2G19990.1	705	526	2	4.89476
AT2G47490.1	1550	1371	16	15.0234
AT2G24070.1	2140	1961	1	0.656462
AT2G47485.1	679	500	10	25.7464
AT2G45670.1	2062	1883	58	39.652
AT2G44240.1	1490	1311	0	0
AT2G10720.1	474	295	0	0
AT2G19980.1	498	319	0	0
AT2G47480.1	724	545	0	0
AT2G20000.1	2881	2702	13	6.19363
AT2G37170.1	1146	967	305.879	407.202
AT2G15430.1	1248	1069	15	18.0634
AT2G10710.1	491	312	0	0
AT2G38050.1	1093	914	12	16.9014
AT2G37980.1	2180	2001	2	1.28668
AT2G41910.1	1122	943	0	0
AT2G18750.1	2228	2049	47	29.5286
AT2G13450.1	1503	1324	1	0.972297
AT2G18840.1	1179	1000	14.7299	18.9622
AT2G37180.1	1147	968	120.121	159.747
AT2G17310.1	1219	1040	0	0
AT2G04580.1	822	643	0	0
AT2G33090.1	747	568	0	0
AT2G18760.1	3564	3385	5	1.90151
AT2G02470.1	1322	1143	20	22.5253
AT2G24100.1	1640	1461	23	20.2658
AT2G04530.1	1294	1115	14	16.1637
AT2G13460.1	5288	5109	0	0
AT2G40010.1	1153	974	6	7.93011
AT2G19960.1	522	343	1	3.75312
AT2G04570.1	1347	1168	12	13.2259
AT2G15410.1	5742	5563	0	0
AT2G41920.1	1049	870	0	0
AT2G33080.1	2223	2044	0	0
AT2G19920.1	2784	2605	0	0
AT2G13490.1	3869	3690	0	0
AT2G24110.1	1018	839	1	1.53435
AT2G33160.1	1995	1816	0	0
AT2G15420.1	2874	2695	0	0
AT2G19970.1	747	568	1	2.26641
AT2G40100.1	1122	943	3	4.0954
AT2G47500.1	3482	3303	15	5.84615
AT2G19930.1	3127	2948	9	3.93009
AT2G42005.1	1391	1212	0	0
AT2G38025.1	1027	848	29	44.024
AT2G33110.1	1379	1200	0	0
AT2G18010.1	339	160	3	24.1373
AT2G41970.1	1525	1346	3	2.86922
AT2G18020.1	970	791	289.029	470.383
AT2G02560.1	4095	3916	40	13.1494
AT2G46020.2	6747	6568	98	19.2079
AT2G25510.1	571	392	41	134.643
AT2G40085.1	449	270	0	0
AT2G13510.1	855	676	0	0
AT2G37230.1	2477	2298	10	5.60192
AT2G46000.1	929	750	6.77822	11.6343
AT2G17990.1	1424	1245	44	45.4957
AT2G25450.1	1542	1363	232	219.119
AT2G37240.1	1086	907	18	25.5477
AT2G39480.1	4893	4714	25.0951	6.85309
AT2G38020.1	2875	2696	24	11.4598
AT2G45640.1	790	611	29	61.1004
AT2G25460.1	1802	1623	0	0
AT2G13530.1	1056	877	0	0
AT2G04540.1	1544	1365	6	5.65856
AT2G25480.1	1722	1543	10	8.34298
AT2G40070.1	2454	2275	16	9.05369
AT2G41990.1	1443	1264	4	4.0738
AT2G40060.1	1041	862	88	131.42
AT2G25470.1	2808	2629	0	0
AT2G18050.1	763	584	27	59.5166
AT2G13520.1	4065	3886	0	0
AT2G40080.1	619	440	2	5.85146
AT2G25500.1	297	118	0	0
AT2G02540.1	1205	1026	3	3.7641
AT2G37220.1	1316	1137	274	310.225
AT2G38910.1	1752	1573	0	0
AT2G41980.1	1335	1156	10	11.136
AT2G18040.1	875	696	56	103.578
AT2G25490.1	2787	2608	67	33.0715
AT2G46030.1	862	683	15	28.2721
AT2G17980.1	2263	2084	34	21.0024
AT2G41960.1	4052	3873	33	10.9687
AT2G33100.1	3286	3107	0	0
AT2G18810.1	705	526	0	0
AT2G04550.1	1280	1101	15	17.5384
AT2G38040.1	2963	2784	195.712	90.4973
AT2G40050.1	1894	1715	0	0
AT2G02510.1	506	327	46	181.091
AT2G45590.1	2331	2152	28	16.7495
AT2G18820.1	5105	4926	0	0
AT2G17090.1	1398	1219	0	0
AT2G45580.1	1672	1493	0	0
AT2G13550.1	1256	1077	4	4.78114
AT2G37195.1	591	412	4	12.4983
AT2G18830.1	198	25.324	0	0
AT2G33580.1	2239	2060	1	0.624913
AT2G13500.1	1017	838	0	0
AT2G18800.1	953	774	0	0
AT2G45650.1	1093	914	0	0
AT2G45600.1	1365	1186	21	22.7941
AT2G41940.1	1108	929	10	13.8571
AT2G02570.1	1302	1123	28	32.0971
AT2G37200.1	737	558	20	46.1406
AT2G46040.1	2228	2049	2	1.25654
AT2G45620.1	2528	2349	69	37.814
AT2G25430.1	2384	2205	86	50.2085
AT2G25440.1	2016	1837	0	0
AT2G41950.1	997	818	10	15.7374
AT2G40090.1	1903	1724	4	2.98683
AT2G02520.1	636	457	0	0
AT2G46050.1	1773	1594	0	0
AT2G25520.1	1530	1351	71	67.6535
AT2G45610.1	1124	945	0	0
AT2G18790.1	3996	3817	109	36.7613
AT2G17975.1	1006	827	10.6425	16.5663
AT2G46060.1	2779	2600	15	7.42686
AT2G02515.1	401	222	0	0
AT2G19940.1	1595	1416	33	30.0011
AT2G37975.1	538	359	6.76124	24.2448
AT2G33170.1	4012	3833	11	3.69437
AT2G15330.1	1098	919	0	0
AT2G16570.1	2049	1870	2	1.37681
AT2G19890.1	1173	994	0	0
AT2G25590.1	1312	1133	9	10.2259
AT2G33050.1	2529	2350	9	4.93017
AT2G45680.1	1648	1469	3	2.62898
AT2G45490.1	917	738	3	5.23301
AT2G02670.1	945	766	0	0
AT2G33590.1	1557	1378	24	22.4207
AT2G10630.1	2721	2542	0	0
AT2G25410.1	1211	1032	0	0
AT2G02430.1	1183	1004	0	0
AT2G39950.1	2412	2233	29	16.7185
AT2G02690.1	1889	1710	0	0
AT2G24040.1	410	231	5	27.8641
AT2G02680.1	1950	1771	1	0.72689
AT2G39960.1	920	741	34	59.0674
AT2G40113.1	907	728	3	5.3049
AT2G02700.1	1500	1321	0	0
AT2G15470.1	1215	1036	0	0
AT2G25580.1	2194	2015	4	2.55548
AT2G46090.1	1354	1175	14	15.3383
AT2G16560.1	3687	3508	0	0
AT2G16080.1	509	330	0	0
AT2G46080.1	1469	1290	22	21.9543
AT2G33060.1	2714	2535	6	3.04691
AT2G19900.1	2028	1849	0	0
AT2G24165.1	924	745	0	0
AT2G25570.1	1129	950	9	12.1957
AT2G38905.1	315	136	0	0
AT2G17305.1	1173	994	0	0
AT2G02440.1	417	238	0	0
AT2G15340.1	533	354	0	0
AT2G02660.1	1266	1087	0	0
AT2G24050.1	2701	2522	17	8.67743
AT2G18740.1	674	495	31	80.6201
AT2G04495.1	941	762	0	0
AT2G10640.1	2420	2241	0	0
AT2G45500.1	1773	1594	8	6.46084
AT2G02650.1	1098	919	0	0
AT2G45690.1	1532	1353	3	2.85437
AT2G04490.1	4484	4305	1	0.299029
AT2G46150.1	974	795	1	1.61927
AT2G02730.1	1523	1344	12	11.4939
AT2G46140.1	771	592	15	32.6179
AT2G25380.1	1395	1216	0	0
AT2G16030.1	1227	1048	0	0
AT2G16040.1	1149	970	0	0
AT2G37260.1	1816	1637	4	3.14556
AT2G45700.1	2411	2232	13	7.49784
AT2G17115.1	4947	4768	0	0
AT2G18710.1	1836	1657	71	55.1598
AT2G16020.1	231	52.2911	0	0
AT2G19860.1	1815	1636	11	8.65559
AT2G16660.1	1898	1719	8	5.99103
AT2G39930.1	2718	2539	31	15.7176
AT2G25370.1	1812	1633	0	0
AT2G46160.1	803	624	9	18.5671
AT2G46170.1	1138	959	23	30.8742
AT2G16180.1	4968	4789	0	0
AT2G02720.1	1723	1544	0	0
AT2G18720.1	1465	1286	0	0
AT2G17300.1	633	454	3	8.50653
AT2G22140.1	1796	1617	0	0
AT2G25390.1	603	424	0	0
AT2G45480.1	1565	1386	2	1.85761
AT2G37250.1	1408	1229	29	30.3762
AT2G13570.1	648	469	0	0
AT2G16060.1	843	664	13	25.2036
AT2G46100.1	921	742	12	20.8192
AT2G18730.1	1849	1670	23	17.7296
AT2G13580.1	1308	1129	0	0
AT2G39940.1	2396	2217	25	14.5165
AT2G46110.1	1400	1221	2	2.10863
AT2G19870.1	2070	1891	12	8.16915
AT2G46130.1	600	421	0	0
AT2G33205.1	1269	1090	3	3.54309
AT2G33210.1	2107	1928	23	15.3571
AT2G04625.1	313	134	0	0
AT2G16050.1	894	715	4	7.2018
AT2G45470.1	1572	1393	134	123.834
AT2G18850.1	1896	1717	5	3.74875
AT2G10740.1	834	655	0	0
AT2G15460.1	1209	1030	0	0
AT2G15345.1	659	480	0	0
AT2G17110.1	2684	2505	13	6.68071
AT2G16130.1	1536	1357	0	0
AT2G04515.1	842	663	0	0
AT2G33180.1	670	491	14	36.7057
AT2G25530.1	2128	1949	0	0
AT2G13430.1	543	364	0	0
AT2G24060.1	1180	1001	45	57.8716
AT2G04590.1	649	470	0	0
AT2G19910.1	2979	2800	5	2.29879
AT2G15440.1	1218	1039	1	1.239
AT2G16670.1	4479	4300	0	0
AT2G13420.1	1078	899	1	1.43195
AT2G39970.1	1415	1236	34	35.4118
AT2G04600.1	1282	1103	0	0
AT2G10660.1	5550	5371	0	0
AT2G41900.1	2887	2708	25	11.8844
AT2G16550.1	309	130	0	0
AT2G16120.1	1536	1357	0	0
AT2G16110.1	972	793	0	0
AT2G17972.1	746	567	19.3575	43.9494
AT2G10670.1	2932	2753	0	0
AT2G41905.1	463	284	0	0
AT2G42010.1	3640	3461	22	8.18292
AT2G45530.1	1036	857	15	22.5319
AT2G10690.1	3780	3601	0	0
AT2G40000.1	1519	1340	83	79.7371
AT2G15370.1	1602	1423	0	0
AT2G10680.1	1868	1689	0	0
AT2G16170.1	426	247	0	0
AT2G39975.1	378	199	0	0
AT2G25420.1	2625	2446	4	2.10519
AT2G43990.1	1999	1820	0	0
AT2G39980.1	2284	2105	11	6.7271
AT2G16140.1	2450	2271	0	0
AT2G39990.1	1205	1026	43	53.9521
AT2G11090.1	456	277	0	0
AT2G13440.1	2382	2203	23	13.44
AT2G16160.1	654	475	0	0
AT2G04520.1	817	638	61	123.082
AT2G16150.1	2709	2530	0	0
AT2G16100.1	761	582	0	0
AT2G25540.1	3446	3267	0	0
AT2G04510.1	1331	1152	0	0
AT2G10735.1	2422	2243	0	0
AT2G25550.1	5300	5121	0	0
AT2G15350.1	1323	1144	0	0
AT2G17940.1	812	633	0	0
AT2G40110.1	800	621	7	14.5109
AT2G10760.1	4079	3900	0	0
AT2G16680.1	3992	3813	0	0
AT2G04620.1	2397	2218	5	2.90199
AT2G45520.1	816	637	17.6213	35.6111
AT2G16090.1	2544	2365	6	3.26593
AT2G44480.1	1687	1508	3	2.56098
AT2G33190.1	1140	961	0	0
AT2G24160.1	2605	2426	2	1.06127
AT2G10780.1	5376	5197	0	0
AT2G25565.1	621	442	0	0
AT2G10770.1	461	282	0	0
AT2G25560.1	2512	2333	5	2.75894
AT2G45510.1	1775	1596	6.37872	5.14503
AT2G41880.1	1556	1377	7	6.54412
AT2G24150.1	1243	1064	25	30.2472
AT2G44490.1	2009	1830	36	25.3244
AT2G24130.1	2943	2764	0	0
AT2G17970.1	1797	1618	5	3.97813
AT2G39490.1	1594	1415	0	0
AT2G22240.1	1985	1806	29	20.6713
AT2G38060.1	1709	1530	0	0
AT2G15450.1	1215	1036	0	0
AT2G13410.1	3849	3670	0	0
AT2G41890.1	2295	2116	8	4.867
AT2G17960.1	366	187	0	0
AT2G10730.1	338	159	0	0
AT2G43980.1	1691	1512	9	7.66263
AT2G15360.1	394	215	0	0
AT2G04500.1	1988	1809	1	0.711621
AT2G33200.1	1131	952	0	0
AT2G04610.1	438	259	0	0
AT2G24140.1	1157	978	2	2.63256
AT2G10650.1	3528	3349	0	0
AT2G44000.1	1248	1069	2	2.40846
AT2G17950.1	1232	1053	0	0
AT2G25680.1	1491	1312	1	0.98119
AT2G03730.1	1800	1621	14	11.1181
AT2G25690.1	1446	1267	4	4.06416
AT2G16640.1	3975	3796	47	15.9389
AT2G19110.1	3812	3633	45	15.9454
AT2G15880.1	2184	2005	8	5.13645
AT2G19100.1	5115	4936	0	0
AT2G25280.1	1339	1160	19	21.0854
AT2G40330.1	1071	892	2	2.88637
AT2G16360.1	378	199	0	0
AT2G47910.1	963	784	19	31.1978
AT2G43880.1	1185	1006	1	1.27964
AT2G16370.1	1924	1745	11.6918	8.62525
AT2G45090.1	1202	1023	0	0
AT2G21260.1	1112	933	0	0
AT2G26410.1	1708	1529	0	0
AT2G45100.1	1820	1641	7	5.49132
AT2G40740.1	880	701	0	0
AT2G34555.1	1137	958	0	0
AT2G22160.1	318	139	0	0
AT2G39080.1	1305	1126	28	32.0115
AT2G41700.1	5846	5667	25	5.67903
AT2G04810.1	1194	1015	0	0
AT2G34530.1	1056	877	0	0
AT2G45135.1	816	637	0	0
AT2G19080.1	1234	1055	11	13.4223
AT2G18950.1	1747	1568	11	9.03095
AT2G34520.1	885	706	10	18.234
AT2G16340.1	285	106	0	0
AT2G45820.1	882	703	137	250.872
AT2G38790.1	1076	897	1	1.43514
AT2G15890.1	1486	1307	60	59.0966
AT2G26420.1	2118	1939	1	0.66391
AT2G45110.1	956	777	0	0
AT2G19090.1	2445	2266	7	3.97672
AT2G20130.1	1203	1024	6.31675	7.9411
AT2G45130.1	916	737	0	0
AT2G45120.1	1134	955	0	0
AT2G30800.1	4267	4088	18	5.66825
AT2G19120.1	3659	3480	1	0.36992
AT2G17000.1	2550	2371	0	0
AT2G18960.1	3431	3252	356.868	141.268
AT2G47250.1	2482	2303	29.9941	16.766
AT2G33400.1	1573	1394	3.67092	3.38999
AT2G17600.1	1743	1564	0	0
AT2G23150.1	1769	1590	12	9.71563
AT2G45810.1	2329	2150	47	28.1414
AT2G26390.1	1170	991	0	0
AT2G43210.1	1854	1675	16	12.2968
AT2G42320.1	2290	2111	30	18.2945
AT2G04830.1	502	323	0	0
AT2G23140.1	2551	2372	14	7.59802
AT2G45800.1	1015	836	0	0
AT2G38940.1	1900	1721	5	3.74004
AT2G40745.1	744	565	0	0
AT2G04840.1	1170	991	0	0
AT2G03550.1	1048	869	11	16.2952
AT2G47920.1	932	753	6	10.2575
AT2G26380.1	1443	1264	1	1.01845
AT2G17590.1	2051	1872	0	0
AT2G42330.1	2786	2607	14	6.91312
AT2G42310.1	678	499	57	147.049
AT2G23160.1	1275	1096	0	0
AT2G26400.1	879	700	0	0
AT2G40750.1	1337	1158	1	1.11168
AT2G12100.1	3675	3496	0	0
AT2G15870.1	4380	4201	0	0
AT2G45070.1	458	279	56	258.387
AT2G46460.1	483	304	0	0
AT2G02230.1	1238	1059	6	7.29361
AT2G45080.1	704	525	1	2.45204
AT2G32960.1	1239	1060	2	2.42891
AT2G19130.1	2594	2415	7	3.73137
AT2G04820.1	1734	1555	0	0
AT2G47260.1	1877	1698	3	2.27442
AT2G45060.1	1229	1050	10	12.2602
AT2G37500.1	1677	1498	22.2683	19.1365
AT2G30790.1	901	722	2	3.56599
AT2G33380.1	961	782	18	29.6314
AT2G33390.1	1140	961	16.3291	21.8739
AT2G46470.1	1618	1439	20	17.8919
AT2G41690.1	735	556	1	2.31533
AT2G19140.1	3801	3622	0	0
AT2G42300.1	1576	1397	14	12.9009
AT2G40760.1	1526	1347	14	13.3797
AT2G40730.1	2870	2691	39	18.6568
AT2G19070.1	1530	1351	0	0
AT2G47270.1	592	413	6	18.702
AT2G33350.1	1738	1559	0	0
AT2G03570.1	270	91.0003	0	0
AT2G23180.1	1688	1509	6	5.11857
AT2G47280.1	1167	988	0	0
AT2G46440.1	2340	2161	0	0
AT2G16300.1	1330	1151	0	0
AT2G17650.1	1937	1758	3	2.19679
AT2G23190.1	1632	1453	0	0
AT2G30810.1	476	297	0	0
AT2G19020.1	222	43.8484	0	0
AT2G33360.1	2571	2392	5	2.69089
AT2G15630.1	1884	1705	0	0
AT2G26450.1	2170	1991	0	0
AT2G18920.1	408	229	0	0
AT2G23170.1	2118	1939	52	34.5233
AT2G43890.1	1179	1000	0	0
AT2G18480.1	1798	1619	4	3.18054
AT2G45840.1	1671	1492	0	0
AT2G39550.1	1331	1152	12	13.4096
AT2G10920.1	252	73.0112	0	0
AT2G41705.1	1837	1658	7	5.43501
AT2G30820.1	1746	1567	0	0
AT2G10900.1	1779	1600	0	0
AT2G46430.1	2462	2283	0	0
AT2G45850.1	1886	1707	12	9.04971
AT2G10895.1	684	505	0	0
AT2G23220.1	1548	1369	0	0
AT2G19010.1	1035	856	0	0
AT2G10910.1	4599	4420	0	0
AT2G11130.1	1284	1105	0	0
AT2G23200.1	2633	2454	5	2.6229
AT2G02260.1	1307	1128	0	0
AT2G26455.1	1231	1052	0	0
AT2G17660.1	431	252	0	0
AT2G15620.1	2110	1931	109	72.666
AT2G23210.1	1391	1212	0	0
AT2G43190.1	1198	1019	3	3.78996
AT2G15640.1	1414	1235	0	0
AT2G19030.1	219	41.1625	0	0
AT2G02250.1	960	781	0	0
AT2G46455.1	868	689	0	0
AT2G43200.1	1836	1657	4	3.1076
AT2G17620.1	1612	1433	3	2.69502
AT2G16330.1	702	523	0	0
AT2G18930.1	228	49.4247	0	0
AT2G16320.1	852	673	0	0
AT2G04800.1	306	127	4	40.5456
AT2G37470.1	605	426	26	78.5689
AT2G17265.1	1168	989	28	36.4459
AT2G45140.1	1262	1083	33	39.2259
AT2G40720.1	2583	2404	1	0.535492
AT2G26430.1	1589	1410	40	36.5198
AT2G37480.1	1455	1276	25.8659	26.0954
AT2G15270.1	841	662	14	27.2243
AT2G18940.1	2666	2487	10	5.1762
