target_id	length	eff_length	est_counts	tpm
AT1G09060.3	3085	2906	23	11.4389
AT1G18250.2	1116	937	9	13.882
AT1G20696.2	931	752	82	157.597
AT1G25275.3	511	332	102	444.03
AT1G29890.2	1901	1722	15	12.5895
AT1G32790.2	1744	1565	52	48.0219
AT1G44835.2	1221	1042	4	5.54808
AT1G53800.2	2018	1839	18	14.1463
AT1G55300.2	1053	874	8	13.2291
AT1G61180.2	3305	3126	21.403	9.89547
AT1G64810.2	1716	1537	8	7.52258
AT1G74530.3	1263	1084	5	6.6664
AT1G26233.1	135	7.48819	0	0
AT1G69587.1	765	586	1	2.46634
AT1G76952.1	439	260	0	0
AT1G02010.1	2460	2281	7	4.4353
AT1G53163.1	1025	846	2	3.41673
AT1G67265.1	645	466	5	15.5072
AT1G68825.1	464	285	1	5.07114
AT1G64585.1	165	12.1958	0	0
AT1G53708.1	630	451	0	0
AT1G17235.1	360	181	0	0
AT1G18835.1	299	120	1	12.044
AT1G35112.1	891	712	5	10.1494
AT1G50735.1	887	708	0	0
AT1G44935.1	851	672	0	0
AT1G23145.1	294	115	0	0
AT1G23147.1	335	156	0	0
AT1G35467.1	270	91.0003	0	0
AT1G60625.1	246	67.0317	0	0
AT1G60815.1	246	67.0317	0	0
AT1G30972.1	796	617	0	0
AT1G27135.1	267	88.0006	0	0
AT1G45221.1	565	386	0	0
AT1G77682.1	529	350	0	0
AT1G30974.1	357	178	0	0
AT1G54775.1	231	52.2911	0	0
AT1G21928.1	303	124	0	0
AT1G53282.1	317	138	0	0
AT1G21973.1	234	55.1953	0	0
AT1G45223.1	580	401	0	0
AT1G45225.1	348	169	0	0
AT1G45215.1	529	350	0	0
AT1G60913.1	240	61.0822	0	0
AT1G34795.1	488	309	0	0
AT1G34860.1	279	100	0	0
AT1G58248.1	276	97.0001	0	0
AT1G44224.1	863	684	0	0
AT1G34930.1	279	100	0	0
AT1G58245.1	273	94.0001	0	0
AT1G57775.1	451	272	0	0
AT1G57777.1	564	385	0	0
AT1G35035.1	279	100	0	0
AT1G34850.1	264	85.0011	0	0
AT1G34830.1	488	309	0	0
AT1G60835.1	248	69.0226	0	0
AT1G44191.1	1080	901	0	0
AT1G21925.1	303	124	0	0
AT1G45227.1	348	169	0	0
AT1G45211.1	328	149	0	0
AT1G34792.1	389	210	0	0
AT1G10745.1	249	70.019	0	0
AT1G21866.1	461	282	0	0
AT1G10717.1	273	94.0001	0	0
AT1G11572.1	597	418	0	0
AT1G10705.1	242	63.0604	0	0
AT1G12663.1	348	169	0	0
AT1G12669.1	391	212	0	0
AT1G07747.1	288	109	0	0
AT1G21835.1	273	94.0001	0	0
AT1G12665.1	519	340	0	0
AT1G21864.1	470	291	0	0
AT1G12667.1	347	168	0	0
AT1G10747.1	446	267	0	0
AT1G10588.1	596	417	0	0
AT1G31173.1	1605	1426	6	6.0811
AT1G20375.1	117	6.00353	0	0
AT1G26985.1	100	5.05223	0	0
AT1G63005.1	135	7.48819	0	0
AT1G26973.1	93	4.74468	0	0
AT1G76135.1	121	6.28195	0	0
AT1G69797.1	112	5.68809	0	0
AT1G69792.1	100	5.05223	0	0
AT1G62035.1	116	5.93769	0	0
AT1G53683.1	154	9.99669	0	0
AT1G53687.1	217	39.4185	0	0
AT1G19371.1	190	20.9285	0	0
AT1G29265.1	123	6.43085	0	0
AT1G11735.1	117	6.00353	0	0
AT1G69795.1	95	4.82847	0	0
AT1G26975.1	100	5.05223	0	0
AT1G34800.1	279	100	0	0
AT1G34805.1	279	100	0	0
AT1G34820.1	279	100	0	0
AT1G34825.1	484	305	0	0
AT1G34810.1	279	100	0	0
AT1G34815.1	279	100	0	0
AT1G34840.1	264	85.0011	0	0
AT1G14100.1	1551	1372	0	0
AT1G51538.1	2091	1912	0	0
AT1G04940.1	1138	959	26.5259	39.9763
AT1G33415.1	1400	1221	1	1.18368
AT1G29357.1	1409	1230	10	11.7502
AT1G06515.1	633	454	13.8783	44.1806
AT1G75295.1	1327	1148	6	7.55371
AT1G05835.1	520	341	15.8327	67.1046
AT1G06265.1	2210	2031	2	1.42322
AT1G18735.1	442	263	0	0
AT1G60525.1	1669	1490	3.90564	3.7884
AT1G31258.1	135	7.48819	3.92223	757.019
AT1G76065.1	874	695	3	6.2386
AT1G24880.1	1426	1247	0	0
AT1G52347.1	628	449	6	19.3133
AT1G10865.1	538	359	7	28.1809
AT1G56612.1	803	624	2.98682	6.91792
AT1G11592.1	1073	894	5	8.0832
AT1G07728.1	1791	1612	11	9.8623
AT1G60505.1	1928	1749	8	6.61075
AT1G25098.1	740	561	99.5647	256.504
AT1G11185.1	526	347	0	0
AT1G29785.1	625	446	9	29.1648
AT1G78265.1	1448	1269	8.79852	10.0207
AT1G79075.1	290	111	17	221.349
AT1G30282.1	1314	1135	0	0
AT1G02145.3	1655	1476	22	21.542
AT1G72855.1	1903	1724	4	3.35331
AT1G18415.1	2189	2010	3.63557	2.61413
AT1G26208.1	1499	1320	6.0317	6.60415
AT1G68568.1	510	331	0	0
AT1G80325.1	1252	1073	3	4.04085
AT1G13448.1	592	413	2.82286	9.87848
AT1G11785.1	481	302	0	0
AT1G51645.1	1514	1335	0.690311	0.747334
AT1G10657.1	862	683	7	14.8125
AT1G60545.1	2305	2126	4	2.71924
AT1G55525.1	321	142	0	0
AT1G01448.1	2119	1940	5.49575	4.09427
AT1G07485.1	662	483	0	0
AT1G27565.1	515	336	0	0
AT1G34844.1	1246	1067	0	0
AT1G48315.1	1059	880	1	1.64236
AT1G54355.1	1235	1056	0	0
AT1G14518.1	605	426	0	0
AT1G28685.1	1534	1355	1.85659	1.98029
AT1G20515.1	1143	964	0	0
AT1G20065.2	349	170	0	0
AT1G04295.1	552	373	0.00175847	0.00681361
AT1G58590.1	402	223	2	12.9621
AT1G56242.1	1252	1073	0	0
AT1G53233.1	1938	1759	0	0
AT1G36078.1	454	275	0	0
AT1G43765.1	406	227	0	0
AT1G62262.1	1520	1341	1	1.07776
AT1G15175.1	829	650	9	20.0115
AT1G26218.1	1135	956	0	0
AT1G34418.1	516	337	22	94.3503
AT1G56165.1	1180	1001	0	0
AT1G74458.1	523	344	5	21.0069
AT1G02952.1	422	243	0	0
AT1G26558.1	483	304	0	0
AT1G32582.1	102	5.14791	0	0
AT1G77235.1	309	130	0	0
AT1G31358.1	150	9.35544	0	0
AT1G52185.1	200	26.5685	0	0
AT1G62355.1	123	6.43085	0	0
AT1G60025.1	111	5.62895	0	0
AT1G69588.1	884	705	0	0
AT1G02228.1	789	610	0	0
AT1G80810.2	2421	2242	7	4.51246
AT1G35516.1	781	602	34	81.6269
AT1G08310.2	1483	1304	0	0
AT1G08005.1	168	12.9312	0	0
AT1G08710.2	1011	832	3	5.21133
AT1G09625.1	431	252	0	0
AT1G11450.2	1035	856	1	1.68841
AT1G02160.2	567	388	9	33.5244
AT1G15110.2	1824	1645	7	6.15011
AT1G15400.3	693	514	26	73.1073
AT1G15885.1	526	347	0	0
AT1G02470.2	855	676	0	0
AT1G17130.2	1358	1179	18.1524	22.252
AT1G17277.1	498	319	0	0
AT1G18620.2	3385	3206	83	37.4167
AT1G02850.4	1804	1625	21	18.6774
AT1G21528.1	248	69.0226	0	0
AT1G21530.2	1650	1471	0	0
AT1G22750.4	1015	836	24	41.4912
AT1G24147.1	628	449	1	3.21888
AT1G24577.1	555	376	5	19.2191
AT1G26762.1	537	358	0	0
AT1G26770.2	805	626	5	11.5437
AT1G27970.2	676	497	28	81.424
AT1G28100.4	1391	1212	10.6459	12.6949
AT1G28305.1	783	604	0	0
AT1G28630.4	1925	1746	0	0
AT1G28815.1	493	314	1	4.60279
AT1G29418.1	425	246	6.66974	39.1854
AT1G29630.2	2522	2343	0	0
AT1G30230.2	1049	870	225.316	374.303
AT1G30240.2	2723	2544	4	2.27245
AT1G31500.4	1508	1329	7	7.61244
AT1G34180.2	1898	1719	0	0
AT1G35255.1	907	728	0	0
AT1G36622.1	540	361	0	0
AT1G45160.2	3740	3561	24	9.74069
AT1G47278.2	564	385	12	45.0476
AT1G47497.1	1125	946	0	0
AT1G48745.1	736	557	2	5.1895
AT1G04555.1	939	760	3	5.70504
AT1G04778.1	306	127	0	0
AT1G51913.1	345	166	0	0
AT1G52330.2	972	793	2	3.64508
AT1G52618.1	516	337	2	8.5773
AT1G52857.1	150	9.35544	0	0
AT1G53635.1	507	328	0	0
AT1G53730.2	2471	2292	31	19.5478
AT1G04960.2	1669	1490	12	11.6398
AT1G05170.2	1837	1658	6	5.23019
AT1G58007.1	785	606	1	2.38494
AT1G60670.2	1569	1390	7	7.27837
AT1G61575.1	370	191	0	0
AT1G61795.1	901	722	6	12.0106
AT1G62421.1	406	227	0	0
AT1G63750.3	3514	3335	3	1.3001
AT1G65483.1	1182	1003	0	0
AT1G66660.2	1263	1084	5	6.6664
AT1G69580.2	1198	1019	4	5.67331
AT1G69800.2	1621	1442	5	5.01136
AT1G71760.2	895	716	0	0
AT1G72360.2	931	752	3	5.76573
AT1G73350.2	946	767	10	18.8432
AT1G74560.3	1123	944	55	84.2057
AT1G79700.2	1112	933	24	37.1775
AT1G80133.1	540	361	0	0
AT1G80290.2	1070	891	1	1.62208
AT1G80555.1	714	535	1	2.70145
AT1G80745.1	566	387	0	0
AT1G07200.2	3484	3305	25	10.9325
AT1G07705.2	2316	2137	13	8.79204
AT1G08350.2	2013	1834	12	9.45655
AT1G29071.1	107	5.40428	0	0
AT1G15405.1	292	113	4	51.1602
AT1G22885.2	350	171	4	33.8076
AT1G23570.2	1067	888	0	0
AT1G29970.2	1162	983	12.7731	18.7799
AT1G27752.1	2937	2758	19	9.95658
AT1G11755.1	1331	1152	6.40225	8.03213
AT1G62422.1	895	716	4	8.07417
AT1G60995.1	2141	1962	9	6.6297
AT1G16905.1	1386	1207	0	0
AT1G07615.1	1632	1453	5	4.97342
AT1G33475.1	974	795	3	5.45387
AT1G29962.1	558	379	0	0
AT1G33615.1	546	367	1	3.93808
AT1G49952.1	453	274	0	0
AT1G68862.1	501	322	4	17.9537
AT1G77210.1	2055	1876	9	6.93363
AT1G04300.3	3610	3431	57	24.0107
AT1G67148.1	425	246	2	11.7502
AT1G67365.1	826	647	1	2.23381
AT1G20132.1	1378	1199	0	0
AT1G20135.1	987	808	0	0
AT1G50325.1	615	436	0	0
AT1G56385.1	483	304	0	0
AT1G56418.1	281	102	0	0
AT1G77525.1	410	231	0	0
AT1G01305.1	601	422	0	0
AT1G11362.1	687	508	0	0
AT1G14455.1	582	403	0	0
AT1G25175.1	687	508	60.5037	172.135
AT1G24800.1	1592	1413	0	0
AT1G74929.1	102	5.14791	0	0
AT1G34041.1	156	10.3458	0	0
AT1G61165.1	108	5.45872	0	0
AT1G52343.1	849	670	0	0
AT1G72141.1	177	15.5846	0	0
AT1G51823.1	144	8.51793	0	0
AT1G74448.1	150	9.35544	0	0
AT1G34042.1	261	82.002	0	0
AT1G35181.1	165	12.1958	0	0
AT1G33925.1	180	16.6423	0	0
AT1G33709.1	132	7.19434	0	0
AT1G55615.1	198	25.324	0	0
AT1G77746.1	174	14.6185	0	0
AT1G28307.1	108	5.45872	0	0
AT1G28281.1	138	7.80511	0	0
AT1G53541.1	111	5.62895	0	0
AT1G80831.1	111	5.62895	0	0
AT1G53366.1	138	7.80511	0	0
AT1G30016.1	96	4.87155	0	0
AT1G55045.1	198	25.324	0	0
AT1G35242.1	153	9.8295	0	0
AT1G53039.1	141	8.14747	0	0
AT1G76728.1	102	5.14791	0	0
AT1G31875.1	132	7.19434	0	0
AT1G31319.1	108	5.45872	0	0
AT1G76994.1	162	11.5236	0	0
AT1G70949.1	264	85.0011	0	0
AT1G42699.1	141	8.14747	0	0
AT1G48912.1	147	8.91948	0	0
AT1G41875.1	234	55.1953	0	0
AT1G37162.1	105	5.29865	0	0
AT1G65907.1	93	4.74468	0	0
AT1G65541.1	96	4.87155	0	0
AT1G43624.1	105	5.29865	0	0
AT1G62301.1	171	13.7365	0	0
AT1G62863.1	168	12.9312	0	0
AT1G44941.1	183	17.7996	0	0
AT1G62978.1	147	8.91948	0	0
AT1G44094.1	123	6.43085	0	0
AT1G47946.1	195	23.5677	0	0
AT1G66475.1	144	8.51793	0	0
AT1G48953.1	291	112	0	0
AT1G37113.1	1245	1066	0	0
AT1G62181.1	102	5.14791	0	0
AT1G50691.1	249	70.019	0	0
AT1G35461.1	141	8.14747	0	0
AT1G61353.1	174	14.6185	0	0
AT1G70944.1	117	6.00353	0	0
AT1G35333.1	150	9.35544	0	0
AT1G70209.1	144	8.51793	0	0
AT1G50954.1	96	4.87155	0	0
AT1G36272.1	186	19.0638	0	0
AT1G53543.1	156	10.3458	0	0
AT1G66553.1	111	5.62895	0	0
AT1G36942.1	195	23.5677	0	0
AT1G50603.1	102	5.14791	0	0
AT1G67875.1	195	23.5677	0	0
AT1G28007.1	186	19.0638	0	0
AT1G37007.1	159	10.9088	0	0
AT1G34419.1	168	12.9312	0	0
AT1G21327.1	264	85.0011	0	0
AT1G23074.1	165	12.1958	0	0
AT1G12451.1	183	17.7996	0	0
AT1G05925.1	162	11.5236	0	0
AT1G23724.1	144	8.51793	0	0
AT1G26771.1	105	5.29865	0	0
AT1G05136.1	141	8.14747	0	0
AT1G21281.1	132	7.19434	0	0
AT1G12423.1	120	6.21	0	0
AT1G12938.1	171	13.7365	0	0
AT1G07901.1	153	9.8295	0	0
AT1G09026.1	156	10.3458	0	0
AT1G22067.1	135	7.48819	0	0
AT1G11684.1	198	25.324	0	0
AT1G21975.1	189	20.4424	0	0
AT1G12211.1	249	70.019	0	0
AT1G10652.1	123	6.43085	0	0
AT1G22651.1	162	11.5236	0	0
AT1G12411.1	162	11.5236	0	0
AT1G18871.1	177	15.5846	0	0
AT1G21738.1	93	4.74468	0	0
AT1G22767.1	135	7.48819	0	0
AT1G04684.1	150	9.35544	0	0
AT1G04171.1	165	12.1958	0	0
AT1G15045.1	108	5.45872	0	0
AT1G02074.1	147	8.91948	0	0
AT1G27461.1	1268	1089	0	0
AT1G14549.1	114	5.81021	0	0
AT1G03022.1	126	6.66748	0	0
AT1G26916.1	96	4.87155	0	0
AT1G20875.1	201	27.2129	0	0
AT1G27213.1	153	9.8295	0	0
AT1G02391.1	156	10.3458	0	0
AT1G14225.1	135	7.48819	0	0
AT1G26773.1	177	15.5846	0	0
AT1G19086.1	544	365	0	0
AT1G04501.1	129	6.9214	0	0
AT1G20967.1	147	8.91948	0	0
AT1G26921.1	150	9.35544	0	0
AT1G01471.1	216	38.5618	0	0
AT1G26761.1	1421	1242	15	17.455
AT1G20800.1	1479	1300	0	0
AT1G01110.2	1782	1603	6	5.40964
AT1G04425.1	457	278	3	15.5965
AT1G46554.1	952	773	5	9.34848
AT1G52342.1	515	336	10	43.0142
AT1G64618.1	494	315	0	0
AT1G67238.1	340	161	0	0
AT1G70185.1	337	158	0	0
AT1G77138.1	704	525	0.0860025	0.236757
AT1G17255.1	3072	2893	6	2.99746
AT1G67328.1	1208	1029	0	0
AT1G76878.1	1566	1387	3.12303	3.25424
AT1G76892.1	1488	1309	3.62162	3.99866
AT1G77932.1	795	616	0	0
AT1G25472.1	1645	1466	4	3.94345
AT1G29952.1	2165	1986	0.0363673	0.0264657
AT1G36732.1	2286	2107	27.5	18.8634
AT1G06149.1	2968	2789	10.8838	5.64005
AT1G58122.1	2057	1878	0	0
AT1G29951.1	2150	1971	6.21023	4.55378
AT1G64628.1	2201	2022	4	2.8591
AT1G16858.1	2258	2079	12	8.34214
AT1G73602.1	1841	1662	0	0
AT1G64142.1	2743	2564	31	17.4741
AT1G70782.1	1136	957	35.5	53.6126
AT1G23149.1	982	803	1.5	2.69977
AT1G75388.1	1311	1132	1.5	1.91512
AT1G48598.1	1963	1784	5.26802	4.26779
AT1G68552.1	1830	1651	7.5	6.56546
AT1G78882.1	2246	2067	19	13.2851
AT1G26355.1	342	163	0	0
AT1G25211.1	1622	1443	14.8137	14.837
AT1G25209.1	1037	858	0	0
AT1G24792.1	1037	858	0	0
AT1G24879.1	693	514	1	2.81182
AT1G24881.1	1599	1420	0	0
AT1G25055.1	1550	1371	0.000259768	0.000273841
AT1G25053.1	792	613	0	0
AT1G21651.1	2755	2576	4.25855	2.38928
AT1G67481.1	264	85.0011	0	0
AT1G60072.1	126	6.66748	0	0
AT1G60073.1	98	4.96017	0	0
AT1G61732.1	118	6.07083	0	0
AT1G32992.1	271	92.0002	0	0
AT1G61226.1	275	96.0001	0	0
AT1G35501.1	85	4.43819	0	0
AT1G55591.1	85	4.43819	0	0
AT1G21202.1	94	4.78619	0	0
AT1G76062.1	400	221	0	0
AT1G12294.1	168	12.9312	0	0
AT1G78206.1	123	6.43085	0	0
AT1G07051.1	230	51.331	0	0
AT1G01046.1	207	31.3862	2	92.0961
AT1G78478.1	101	5.0996	0	0
AT1G32713.1	113	5.74851	0	0
AT1G14071.1	95	4.82847	0	0
AT1G61224.1	107	5.40428	0	0
AT1G19464.1	92	4.70392	0	0
AT1G70645.1	108	5.45872	0	0
AT1G71002.1	187	19.5103	0	0
AT1G18879.1	184	18.2087	0	0
AT1G20405.1	353	174	0	0
AT1G24405.1	405	226	0	0
AT1G64561.1	549	370	0	0
AT1G64563.1	2921	2742	3	1.58126
AT1G65481.1	517	338	0	0
AT1G24733.1	294	115	0	0
AT1G61475.1	639	460	0	0
AT1G54035.1	538	359	0	0
AT1G11608.1	1240	1061	0	0
AT1G22065.1	616	437	2	6.61453
AT1G29465.1	466	287	10	50.358
AT1G33102.1	545	366	0	0
AT1G53887.1	441	262	0	0
AT1G55152.1	869	690	9	18.8514
AT1G56423.1	1257	1078	7	9.38491
AT1G67105.1	786	607	7	16.6671
AT1G69252.1	927	748	30	57.9656
AT1G30455.1	765	586	0	0
AT1G11112.1	737	558	1	2.5901
AT1G32172.1	2042	1863	0	0
AT1G42525.1	894	715	0	0
AT1G75335.1	462	283	6	30.6419
AT1G67856.1	616	437	0	0
AT1G10538.1	251	72.0134	0	0
AT1G61415.1	1081	902	1	1.6023
AT1G47265.1	594	415	0	0
AT1G11175.1	798	619	7	16.344
AT1G66173.1	1483	1304	2	2.21668
AT1G24148.1	912	733	1	1.97173
AT1G10682.1	481	302	62	296.712
AT1G67792.1	2524	2345	2.95712	1.82254
AT1G22403.1	562	383	0	0
AT1G06137.1	207	31.3862	0	0
AT1G68238.1	375	196	8	58.9908
AT1G72125.1	1818	1639	1	0.881803
AT1G27008.1	288	109	0	0
AT1G31093.1	516	337	0	0
AT1G32049.1	480	301	0	0
AT1G01695.1	1302	1123	1	1.28698
AT1G65032.1	644	465	4	12.4325
AT1G32361.1	1218	1039	0	0
AT1G14688.1	641	462	0	0
AT1G65486.1	326	147	1	9.83181
AT1G09176.1	453	274	0	0
AT1G65642.1	488	309	0	0
AT1G10586.1	771	592	0	0
AT1G27671.1	672	493	0	0
AT1G65681.1	672	493	0	0
AT1G28306.1	414	235	0	0
AT1G55964.1	535	356	0	0
AT1G60783.1	938	759	0	0
AT1G29720.1	3259	3080	1	0.469245
AT1G61542.1	264	85.0011	0	0
AT1G05291.1	724	545	0	0
AT1G53903.1	631	452	3.99948	12.7884
AT1G48625.1	1255	1076	0	0
AT1G49032.1	738	559	21	54.2948
AT1G62886.1	219	41.1625	0	0
AT1G81001.1	276	97.0001	0	0
AT1G62333.1	496	317	0	0
AT1G53542.1	186	19.0638	3	227.438
AT1G52191.1	417	238	0	0
AT1G48268.1	1168	989	0	0
AT1G62981.1	1311	1132	1	1.27675
AT1G02136.1	192	21.9418	0	0
AT1G43171.1	1439	1260	0	0
AT1G78172.1	288	109	0	0
AT1G45229.1	439	260	0	0
AT1G55546.1	396	217	0	0
AT1G63206.1	833	654	0	0
AT1G34044.1	597	418	0	0
AT1G47271.1	625	446	0	0
AT1G62214.1	363	184	0	0
AT1G31072.1	435	256	0	0
AT1G24212.1	267	88.0006	0	0
AT1G73066.1	1931	1752	2.23848	1.84659
AT1G16916.1	465	286	10	50.5341
AT1G24657.1	414	235	0	0
AT1G24388.1	414	235	0	0
AT1G66534.1	414	235	0	0
AT1G66852.1	333	154	0	0
AT1G77131.1	1955	1776	3.09192	2.51615
AT1G17744.1	1023	844	0.849663	1.45497
AT1G72131.1	926	747	0	0
AT1G24256.1	432	253	0	0
AT1G18486.1	357	178	0	0
AT1G11482.1	1123	944	0	0
AT1G75717.1	343	164	0	0
AT1G18773.1	850	671	2	4.30783
AT1G23201.1	567	388	0	0
AT1G14048.1	306	127	0	0
AT1G15015.1	843	664	0	0
AT1G17147.1	579	400	1	3.61319
AT1G19968.1	725	546	0	0
AT1G24068.1	466	287	0	0
AT1G31935.1	529	350	4	16.5174
AT1G70581.1	730	551	0	0
AT1G07175.1	268	89.0004	0	0
AT1G08165.1	430	251	1	5.75807
AT1G31540.2	4239	4060	11.4284	4.06827
AT1G63057.1	421	242	0	0
AT1G65484.1	636	457	0	0
AT1G65960.2	2053	1874	154.032	118.793
AT1G16022.1	472	293	1	4.93268
AT1G18382.1	259	80.003	0	0
AT1G31485.1	1220	1041	0	0
AT1G35545.1	814	635	0	0
AT1G36992.1	742	563	0	0
AT1G51402.1	500	321	0	0
AT1G69572.1	1064	885	6.88372	11.2417
AT1G71528.1	3255	3076	0	0
AT1G77992.1	686	507	0.997363	2.84313
AT1G78922.1	863	684	0	0
AT1G53801.1	630	451	0	0
AT1G75891.1	351	172	0	0
AT1G27921.1	998	819	0	0
AT1G07119.1	656	477	0	0
AT1G79529.1	561	382	0	0
AT1G09421.1	546	367	0	0
AT1G16489.1	412	233	1	6.2029
AT1G14170.3	1852	1673	10	8.63883
AT1G16570.2	1729	1550	10.67	9.94911
AT1G29200.2	2150	1971	3	2.19981
AT1G33980.2	2126	1947	18	13.3616
AT1G34380.2	1272	1093	2	2.6446
AT1G43770.2	1850	1671	5	4.32458
AT1G48360.2	2772	2593	4	2.2295
AT1G48380.2	1452	1273	5	5.67665
AT1G53790.2	1852	1673	2	1.72777
AT1G54610.2	2084	1905	35	26.5536
AT1G55205.2	511	332	0	0
AT1G60600.2	1742	1563	15	13.8702
AT1G67540.2	1153	974	0	0
AT1G71920.2	1461	1282	0.0230247	0.0259572
AT1G72416.3	1057	878	30	49.383
AT1G74140.5	1182	1003	0	0
AT1G77765.4	837	658	2	4.39294
AT1G01453.2	1225	1046	0	0
AT1G68230.2	489	310	3	13.9865
AT1G18330.2	1636	1457	39	38.6862
AT1G15772.1	950	771	0	0
AT1G19115.3	791	612	0	0
AT1G61093.1	731	552	0	0
AT1G01355.1	687	508	0	0
AT1G01560.2	1319	1140	1	1.26779
AT1G06148.2	1046	867	0	0
AT1G10419.1	395	216	0	0
AT1G11570.2	399	220	1	6.56943
AT1G14642.1	132	7.19434	0	0
AT1G16825.1	651	472	2	6.12405
AT1G23965.1	1065	886	0	0
AT1G25422.1	1041	862	0	0
AT1G32225.1	512	333	0	0
AT1G33790.2	2536	2357	8	4.90548
AT1G34392.1	532	353	0	0
AT1G48698.1	354	175	0	0
AT1G57835.1	613	434	0	0
AT1G58808.1	1763	1584	0	0
AT1G64572.1	490	311	2	9.29438
AT1G65346.1	369	190	0	0
AT1G68872.1	1102	923	0	0
AT1G70518.1	649	470	1	3.07505
AT1G71828.1	413	234	0	0
AT1G74545.1	498	319	0	0
AT1G24485.3	1725	1546	0	0
AT1G05000.2	1192	1013	1	1.42673
AT1G15240.2	3412	3233	20	8.94077
AT1G21722.1	702	523	0	0
AT1G26780.2	1084	905	1	1.59699
AT1G26815.1	413	234	0	0
AT1G34046.1	560	381	0	0
AT1G53633.1	451	272	1	5.31351
AT1G54217.2	811	632	2	4.57366
AT1G18390.2	2128	1949	3	2.22464
AT1G01160.2	1129	950	22.7731	34.6457
AT1G01950.3	3058	2879	13	6.52608
AT1G05960.2	3685	3506	37	15.2525
AT1G07010.3	1542	1363	24	25.4487
AT1G07390.3	3418	3239	2	0.892421
AT1G07885.1	123	6.43085	0	0
AT1G08032.1	111	5.62895	0	0
AT1G11593.1	608	429	0	0
AT1G08845.2	705	526	5	13.7384
AT1G12810.2	849	670	20	43.1426
AT1G44940.2	261	82.002	0	0
AT1G13990.3	1099	920	8	12.5676
AT1G14315.2	912	733	0	0
AT1G15120.2	744	565	55	140.691
AT1G17350.2	917	738	7	13.7086
AT1G22520.2	654	475	10	30.4269
AT1G23037.1	489	310	0	0
AT1G24159.1	423	244	0	0
AT1G26976.1	183	17.7996	0	0
AT1G27385.4	765	586	18	44.3941
AT1G28304.1	234	55.1953	0	0
AT1G29041.1	595	416	0	0
AT1G29830.3	2235	2056	1	0.702955
AT1G32550.2	585	406	14	49.8371
AT1G34170.3	1641	1462	0	0
AT1G40104.1	1857	1678	0	0
AT1G47389.1	723	544	0	0
AT1G48635.2	1571	1392	5	5.19136
AT1G48650.2	3897	3718	29	11.273
AT1G49790.2	921	742	1	1.94781
AT1G49938.1	198	25.324	0	0
AT1G51270.3	2028	1849	1	0.781653
AT1G55160.3	919	740	17	33.2023
AT1G55175.1	486	307	0	0
AT1G56380.2	1200	1021	0	0
AT1G57613.1	318	139	0	0
AT1G64230.4	1019	840	189	325.187
AT1G65090.2	1418	1239	1	1.16649
AT1G65820.3	907	728	43	85.3666
AT1G68526.1	291	112	0	0
AT1G68940.3	3525	3346	3.70269	1.59935
AT1G70400.3	910	731	0	0
AT1G70730.3	1989	1810	47	37.5293
AT1G74875.1	732	553	0	0
AT1G75370.2	2007	1828	29	22.9283
AT1G79500.5	2194	2015	6.47865	4.64687
AT1G13485.1	174	14.6185	0	0
AT1G79990.1	3934	3755	72	27.7123
AT1G43781.1	1122	943	0	0
AT1G28002.1	879	700	0	0
AT1G05061.1	1045	866	1	1.66891
AT1G43997.1	414	235	0	0
AT1G76911.1	741	562	0	0
AT1G52696.1	514	335	0	0
AT1G04457.1	231	52.2911	0	0
AT1G40069.1	175	14.9308	0	0
AT1G34281.1	313	134	0	0
AT1G31274.1	465	286	0	0
AT1G34836.1	292	113	0	0
AT1G02681.1	510	331	0	0
AT1G52942.1	367	188	0	0
AT1G52211.1	469	290	0	0
AT1G69543.1	345	166	0	0
AT1G36441.1	814	635	0	0
AT1G30784.1	555	376	0	0
AT1G20657.1	1187	1008	0	0
AT1G75394.1	312	133	0	0
AT1G26911.1	281	102	0	0
AT1G28447.1	391	212	0	0
AT1G69981.1	306	127	0	0
AT1G75261.1	364	185	0	0
AT1G55221.1	781	602	0	0
AT1G33743.1	849	670	0	0
AT1G74457.1	274	95.0001	0	0
AT1G55604.1	404	225	0	0
AT1G34813.1	292	113	0	0
AT1G28591.1	286	107	0	0
AT1G34808.1	292	113	0	0
AT1G34818.1	292	113	0	0
AT1G34797.1	292	113	0	0
AT1G34828.1	292	113	0	0
AT1G18191.1	277	98.0001	0	0
AT1G21286.1	193	22.4695	0	0
AT1G34803.1	292	113	0	0
AT1G24686.1	414	235	0	0
AT1G62095.1	558	379	0	0
AT1G34823.1	292	113	0	0
AT1G29850.3	823	644	34	76.3034
AT1G45248.5	797	618	0	0
AT1G72530.2	579	400	0	0
AT1G01073.1	111	5.62895	0	0
AT1G01115.1	117	6.00353	0	0
AT1G47578.1	843	664	0	0
AT1G62914.1	1587	1408	2	2.05295
AT1G25145.1	1224	1045	18.7966	25.9965
AT1G25150.1	1526	1347	41.1861	44.191
AT1G64583.1	1690	1511	0	0
AT1G31140.2	798	619	0	0
AT1G18745.1	968	789	4	7.32713
AT1G67325.2	1734	1555	17	15.8004
AT1G67420.2	2873	2694	2	1.07296
AT1G14990.2	835	656	2	4.40633
AT1G67320.3	1677	1498	6	5.78882
AT1G15200.3	1757	1578	26	23.8132
AT1G15860.3	1104	925	17	26.5618
AT1G14300.2	1517	1338	8	8.64141
AT1G13350.2	2535	2356	23	14.1092
