target_id	length	eff_length	est_counts	tpm
AT2G18650.1	1272	1093	1	1.19149
AT2G26670.1	1159	980	81	107.639
AT2G20020.1	2285	2106	23	14.2226
AT2G18110.1	978	799	48.6025	79.2178
AT2G17130.1	1440	1261	13	13.4258
AT2G04450.1	1311	1132	0	0
AT2G25640.1	2421	2242	2	1.16173
AT2G17900.1	1543	1364	1	0.954764
AT2G21390.1	4190	4011	100.1	32.5007
AT2G45430.1	1375	1196	11	11.9777
AT2G40120.1	2245	2066	3	1.89104
AT2G17860.1	762	583	0	0
AT2G25660.1	6754	6575	29	5.74398
AT2G13335.1	1426	1247	0	0
AT2G33600.1	1286	1107	12	14.1171
AT2G17870.1	1256	1077	36	43.5309
AT2G02370.1	1454	1275	4	4.08564
AT2G30925.1	129	6.9214	0	0
AT2G17850.1	506	327	0	0
AT2G37110.1	1154	975	42	56.099
AT2G10614.1	681	502	0	0
AT2G22040.1	1080	901	0	0
AT2G42030.1	1816	1637	22	17.5019
AT2G45420.1	1326	1147	0	0
AT2G41835.1	1228	1049	1	1.24147
AT2G10617.1	628	449	0	0
AT2G17880.1	970	791	19	31.2815
AT2G41840.1	1227	1048	389	483.391
AT2G02750.1	2390	2211	0	0
AT2G30930.1	826	647	57	114.731
AT2G37130.1	1361	1182	99	109.076
AT2G02740.1	1094	915	8	11.3862
AT2G40116.1	2134	1955	0	0
AT2G46270.1	1933	1754	13	9.65216
AT2G02380.1	815	636	1	2.04764
AT2G20030.1	1173	994	0	0
AT2G37120.1	597	418	24	74.7731
AT2G18880.1	2108	1929	0	0
AT2G10620.1	2105	1926	0	0
AT2G17890.1	1716	1537	0	0
AT2G16230.1	1512	1333	0	0
AT2G33020.1	2595	2416	0	0
AT2G41850.1	1667	1488	1	0.875201
AT2G25650.1	1550	1371	13.4393	12.7659
AT2G16260.1	567	388	0	0
AT2G16580.1	893	714	0	0
AT2G45410.1	746	567	0	0
AT2G41870.1	1495	1316	13	12.8647
AT2G44230.1	1794	1615	20	16.1275
AT2G33040.1	1402	1223	177	188.477
AT2G37270.1	930	751	55	95.3747
AT2G45450.1	753	574	6	13.6129
AT2G02400.1	1260	1081	6	7.2283
AT2G33220.1	783	604	42	90.5572
AT2G18860.1	1332	1153	12	13.5538
AT2G16010.1	303	124	0	0
AT2G39920.1	1171	992	1	1.3128
AT2G18070.1	471	292	0	0
AT2G46190.1	633	454	0	0
AT2G18080.1	1470	1291	0	0
AT2G39910.1	1481	1302	6	6.00138
AT2G26720.1	621	442	0	0
AT2G16005.1	742	563	6	13.8788
AT2G26730.1	2546	2367	34	18.7064
AT2G37280.1	4242	4063	7	2.24368
AT2G16770.1	1424	1245	0	0
AT2G04630.1	757	578	35	78.8589
AT2G18670.1	2072	1893	13	8.94341
AT2G18060.1	1098	919	1	1.41708
AT2G19830.1	1071	892	60.1406	87.8038
AT2G18690.1	1408	1229	3	3.17892
AT2G17120.1	1333	1154	7	7.89956
AT2G15327.1	752	573	0	0
AT2G13400.1	828	649	0	0
AT2G13390.1	8789	8610	0	0
AT2G19840.1	4028	3849	0	0
AT2G46180.1	2391	2212	15	8.83114
AT2G24020.1	800	621	59	123.729
AT2G13590.1	1316	1137	0	0
AT2G26750.1	1045	866	0	0
AT2G16015.1	336	157	0	0
AT2G47510.1	1850	1671	66	51.4373
AT2G26740.1	1171	992	32	42.0096
AT2G02410.1	1286	1107	11	12.9406
AT2G13380.1	5068	4889	0	0
AT2G18680.1	1000	821	0	0
AT2G13600.1	2094	1915	2	1.3601
AT2G16210.1	1170	991	0	0
AT2G46200.1	1460	1281	8	8.13301
AT2G22122.1	545	366	14	49.8147
AT2G16220.1	1224	1045	0	0
AT2G33030.1	657	478	0	0
AT2G43100.1	1030	851	63	96.4099
AT2G47580.1	980	801	22	35.7685
AT2G43090.1	1046	867	77	115.66
AT2G47590.1	1766	1587	68	55.8011
AT2G26695.1	654	475	5	13.7084
AT2G04650.1	1526	1347	6	5.80088
AT2G18090.1	3111	2932	20	8.88335
AT2G18100.1	2377	2198	2	1.18498
AT2G46210.1	1658	1479	3	2.64158
AT2G33240.1	5313	5134	1	0.253662
AT2G13370.1	5938	5759	23	5.20105
AT2G02390.3	962	783	18	29.9379
AT2G24000.1	1395	1216	0	0
AT2G18876.1	1496	1317	14	13.8437
AT2G47600.1	2147	1968	14	9.26432
AT2G46220.1	1123	944	176	242.801
AT2G39880.1	1104	925	1	1.40789
AT2G04470.1	2897	2718	0	0
AT2G47570.1	483	304	0	0
AT2G47540.1	657	478	3	8.17342
AT2G18870.1	720	541	0	0
AT2G47530.1	674	495	1	2.63091
AT2G47520.1	684	505	0	0
AT2G43080.1	1201	1022	10	12.7426
AT2G44250.1	1352	1173	0	0
AT2G26710.1	1970	1791	14	10.1799
AT2G45440.1	1700	1521	16	13.6994
AT2G39900.1	1003	824	16	25.2873
AT2G26700.1	1743	1564	0	0
AT2G24010.1	1323	1144	0	0
AT2G47560.1	1012	833	3	4.69015
AT2G11100.1	2088	1909	0	0
AT2G39890.1	1801	1622	19	15.255
AT2G43110.1	938	759	5	8.57904
AT2G04480.1	744	565	0	0
AT2G21420.1	1407	1228	0	0
AT2G16575.1	513	334	0	0
AT2G47550.1	1915	1736	0	0
AT2G33230.1	1296	1117	0	0
AT2G16820.1	606	427	0	0
AT2G45406.1	437	258	0	0
AT2G02340.1	918	739	0	0
AT2G21370.1	1561	1382	16	15.0773
AT2G42090.1	1101	922	0	0
AT2G47630.1	1293	1114	29	33.9018
AT2G15990.1	403	224	0	0
AT2G15520.1	1452	1273	0	0
AT2G25360.1	1122	943	0	0
AT2G39820.1	884	705	0	0
AT2G40560.1	912	733	0	0
AT2G26580.1	831	652	8	15.9791
AT2G47390.1	3284	3105	40.0712	16.8066
AT2G10790.1	461	282	0	0
AT2G40200.1	828	649	0	0
AT2G17340.1	1352	1173	25.2817	28.0685
AT2G47640.1	644	465	24	67.2154
AT2G11840.1	3160	2981	0	0
AT2G46290.1	1289	1110	4	4.69297
AT2G39810.1	3180	3001	26	11.2828
AT2G45900.1	2163	1984	2	1.3128
AT2G13630.1	894	715	0	0
AT2G18610.1	261	82.002	0	0
AT2G37080.1	2226	2047	36	22.9031
AT2G42080.1	990	811	9	14.4521
AT2G45910.1	3148	2969	20	8.77264
AT2G47410.1	5221	5042	24	6.19896
AT2G17140.1	3088	2909	2	0.895358
AT2G40180.1	1306	1127	0	0
AT2G39460.1	795	616	131	276.95
AT2G15510.1	4055	3876	0	0
AT2G47400.1	585	406	665	2133.08
AT2G11830.1	471	292	0	0
AT2G18600.1	846	667	0	0
AT2G47620.1	1776	1597	16	13.0474
AT2G26590.1	1183	1004	20	25.9422
AT2G40190.1	1703	1524	3	2.56358
AT2G39830.1	1908	1729	2	1.50642
AT2G47610.1	1142	963	160	216.374
AT2G30910.1	1608	1429	7.38235	6.7278
AT2G21380.1	3614	3435	27	10.2364
AT2G30900.1	1707	1528	0	0
AT2G11850.1	847	668	0	0
AT2G02330.1	868	689	0	0
AT2G11890.1	1068	889	25	36.6226
AT2G15535.1	533	354	0	0
AT2G38090.1	1774	1595	7	5.71542
AT2G33255.1	990	811	13	20.8753
AT2G40570.1	2001	1822	5	3.57382
AT2G42100.1	1137	958	0	0
AT2G10802.1	1125	946	0	0
AT2G15540.1	4062	3883	0	0
AT2G30890.1	1083	904	2	2.88119
AT2G46300.1	1171	992	0	0
AT2G16760.1	1134	955	1	1.36366
AT2G17820.1	4040	3861	20	6.74591
AT2G37360.1	2479	2300	5	2.83108
AT2G47660.1	108	5.45872	0	0
AT2G38920.1	1508	1329	0	0
AT2G15550.1	1770	1591	0	0
AT2G40205.1	116	5.93769	8	1754.62
AT2G11880.1	1821	1642	1	0.793117
AT2G15980.1	1497	1318	6	5.92852
AT2G04675.1	493	314	0	0
AT2G03770.1	975	796	0	0
AT2G17845.1	939	760	0	0
AT2G16830.1	1077	898	0	0
AT2G13640.1	1155	976	0	0
AT2G33250.1	955	776	18	30.208
AT2G11870.1	381	202	0	0
AT2G26570.1	2583	2404	35	18.9603
AT2G04670.1	4388	4209	0	0
AT2G03760.1	1327	1148	7	7.94084
AT2G18590.1	1465	1286	0	0
AT2G20110.2	2085	1906	1	0.683263
AT2G16832.1	1059	880	0	0
AT2G03740.1	857	678	0	0
AT2G17830.1	1395	1216	2	2.14194
AT2G17840.1	1731	1552	43	36.0817
AT2G10800.1	2980	2801	0	0
AT2G21350.1	669	490	3	7.97326
AT2G03750.1	1255	1076	21	25.4166
AT2G02360.1	1144	965	15	20.243
AT2G11820.1	4118	3939	0	0
AT2G13620.1	2466	2287	0	0
AT2G30920.1	1353	1174	5	5.54642
AT2G02770.1	2161	1982	5	3.28531
AT2G37320.1	1644	1465	1	0.888941
AT2G33570.1	1838	1659	16	12.5598
AT2G41810.1	1207	1028	0	0
AT2G40140.1	2310	2131	18	11.0002
AT2G41820.1	3256	3077	18	7.61826
AT2G25670.1	1690	1511	61	52.5746
AT2G11800.1	4324	4145	0	0
AT2G20050.1	3665	3486	50	18.679
AT2G41800.1	1290	1111	2	2.34437
AT2G45380.1	1645	1466	32.9927	29.3086
AT2G40540.1	2673	2494	35	18.276
AT2G45930.1	1314	1135	0	0
AT2G17290.1	2332	2153	18	10.8878
AT2G37330.1	889	710	3	5.50267
AT2G40150.1	1446	1267	2	2.05572
AT2G40530.1	707	528	2	4.93295
AT2G42050.1	420	241	0	0
AT2G37310.1	2280	2101	2	1.23969
AT2G13330.1	3248	3069	0	0
AT2G26640.1	1823	1644	19	15.0509
AT2G16780.1	1464	1285	13	13.175
AT2G45403.1	465	286	0	0
AT2G26650.1	2852	2673	26	12.6673
AT2G16000.1	4365	4186	0	0
AT2G42040.1	1225	1046	15	18.6754
AT2G37100.1	1004	825	5	7.89272
AT2G26630.1	879	700	0	0
AT2G39870.1	1736	1557	32	26.7653
AT2G45400.1	1257	1078	16	19.3291
AT2G40520.1	1917	1738	8	5.99447
AT2G02760.1	934	755	64	110.394
AT2G11790.1	2188	2009	0	0
AT2G45940.1	1222	1043	0	0
AT2G26620.1	1209	1030	0	0
AT2G41830.1	3830	3651	8	2.85357
AT2G16270.1	2499	2320	5	2.80668
AT2G18640.1	1149	970	0	0
AT2G02350.1	1030	851	1	1.53032
AT2G39510.1	1406	1227	2	2.12274
AT2G38070.1	2204	2025	5	3.21555
AT2G16280.1	1954	1775	51	37.4182
AT2G20080.1	1002	823	2	3.16476
AT2G39850.1	2634	2455	22	11.6703
AT2G22230.1	916	737	22	38.8746
AT2G02800.1	1683	1504	18	15.586
AT2G26610.1	3750	3571	0	0
AT2G26600.1	1750	1571	15	12.4344
AT2G04660.1	2913	2734	7	3.33434
AT2G40170.1	610	431	0	0
AT2G39840.1	1443	1264	15	15.4545
AT2G37090.1	1367	1188	0	0
AT2G38080.1	2021	1842	5	3.53501
AT2G45350.1	1842	1663	1	0.783102
AT2G20100.1	1473	1294	4	4.02565
AT2G02810.1	1259	1080	5	6.02916
AT2G15500.1	399	220	0	0
AT2G02795.1	507	328	0	0
AT2G20070.1	460	281	0	0
AT2G18620.1	1073	894	0	0
AT2G20060.1	1282	1103	23	27.1558
AT2G18630.1	1777	1598	17	13.8542
AT2G10611.1	309	130	0	0
AT2G11810.1	1611	1432	0	0
AT2G02780.1	2314	2135	9	5.48978
AT2G42060.1	975	796	0	0
AT2G10608.1	657	478	0	0
AT2G13610.1	2144	1965	15	9.94121
AT2G42070.1	1366	1187	19	20.8456
AT2G45360.1	829	650	0	0
AT2G45920.1	1688	1509	13	11.2193
AT2G45340.1	2352	2173	28	16.7807
AT2G17330.1	2086	1907	0	0
AT2G40550.1	2031	1852	4	2.81274
AT2G15480.1	1772	1593	5	4.08757
AT2G02790.1	2067	1888	9	6.20799
AT2G39855.1	1070	891	0	0
AT2G47670.1	816	637	1	2.04442
AT2G16190.1	1109	930	0	0
AT2G18700.1	2800	2621	73	36.2716
AT2G46070.1	1325	1146	8	9.09109
AT2G18770.1	1103	924	9	12.6847
AT2G45990.1	1079	900	27.2811	39.4757
AT2G37990.1	1225	1046	27.7501	34.5496
AT2G02490.1	1244	1065	0	0
AT2G13470.1	3673	3494	0	0
AT2G02500.1	1116	937	19	26.4073
AT2G40095.1	1217	1038	4	5.01849
AT2G45560.1	2034	1855	10	7.02048
AT2G47440.1	2000	1821	62	44.3397
AT2G41930.1	1056	877	0	0
AT2G47460.1	1453	1274	1	1.02221
AT2G45550.1	1536	1357	0	0
AT2G24080.1	1125	946	0	0
AT2G47450.1	1634	1455	327	292.682
AT2G15400.1	1246	1067	1	1.22052
AT2G45660.1	1320	1141	35	39.9478
AT2G02480.1	4163	3984	13	4.24947
AT2G24090.1	710	531	164	402.216
AT2G33585.1	785	606	5	10.745
AT2G47430.1	3677	3498	0	0
AT2G38000.1	1565	1386	12.2499	11.5101
AT2G22125.1	6941	6762	97	18.6813
AT2G04560.1	1418	1239	2	2.10218
AT2G02580.1	1651	1472	0	0
AT2G33130.1	312	133	0	0
AT2G02590.1	1209	1030	1	1.26437
AT2G45570.1	1717	1538	0	0
AT2G13560.1	2214	2035	97	62.0752
AT2G18780.1	1361	1182	1	1.10178
AT2G02620.1	2125	1946	0	0
AT2G33150.1	1882	1703	118	90.2356
AT2G15380.1	5826	5647	0	0
AT2G47420.1	1255	1076	31	37.5198
AT2G02640.1	1884	1705	0	0
AT2G40030.1	6348	6169	5	1.05552
AT2G02610.1	2108	1929	0	0
AT2G13480.1	730	551	0	0
AT2G02630.1	2056	1877	3	2.08146
AT2G17320.1	1209	1030	16.7183	21.1381
AT2G37190.1	713	534	171	417.028
AT2G19990.1	705	526	1	2.47585
AT2G47490.1	1550	1371	16	15.1982
AT2G24070.1	2140	1961	2	1.3282
AT2G47485.1	679	500	7	18.2322
AT2G45670.1	2062	1883	63	43.5713
AT2G44240.1	1490	1311	0	0
AT2G10720.1	474	295	0	0
AT2G19980.1	498	319	0	0
AT2G47480.1	724	545	2	4.77908
AT2G20000.1	2881	2702	18	8.67556
AT2G37170.1	1146	967	226.462	304.986
AT2G15430.1	1248	1069	13	15.8371
AT2G10710.1	491	312	0	0
AT2G38050.1	1093	914	3	4.2745
AT2G37980.1	2180	2001	4	2.6033
AT2G41910.1	1122	943	0	0
AT2G18750.1	2228	2049	59	37.4991
AT2G13450.1	1503	1324	0	0
AT2G18840.1	1179	1000	15	19.5345
AT2G37180.1	1147	968	35.5377	47.8106
AT2G17310.1	1219	1040	0	0
AT2G04580.1	822	643	0	0
AT2G33090.1	747	568	0	0
AT2G18760.1	3564	3385	6	2.30836
AT2G02470.1	1322	1143	19	21.648
AT2G24100.1	1640	1461	16	14.262
AT2G04530.1	1294	1115	5	5.8399
AT2G13460.1	5288	5109	0	0
AT2G40010.1	1153	974	6	8.02237
AT2G19960.1	522	343	0	0
AT2G04570.1	1347	1168	16	17.8397
AT2G15410.1	5742	5563	0	0
AT2G41920.1	1049	870	0	0
AT2G33080.1	2223	2044	0	0
AT2G19920.1	2784	2605	0	0
AT2G13490.1	3869	3690	0	0
AT2G24110.1	1018	839	4	6.20881
AT2G33160.1	1995	1816	0	0
AT2G15420.1	2874	2695	0	0
AT2G19970.1	747	568	4	9.17112
AT2G40100.1	1122	943	3	4.14305
AT2G47500.1	3482	3303	13	5.12561
AT2G19930.1	3127	2948	4	1.76703
AT2G42005.1	1391	1212	0	0
AT2G38025.1	1027	848	25	38.3932
AT2G33110.1	1379	1200	1.08014	1.17222
AT2G18010.1	339	160	1	8.13937
AT2G41970.1	1525	1346	0	0
AT2G18020.1	970	791	240.163	395.403
AT2G02560.1	4095	3916	30	9.97675
AT2G46020.2	6747	6568	66	13.0864
AT2G25510.1	571	392	58	192.687
AT2G40085.1	449	270	2	9.64666
AT2G13510.1	855	676	0	0
AT2G37230.1	2477	2298	8	4.53368
AT2G46000.1	929	750	4.71889	8.19387
AT2G17990.1	1424	1245	27	28.2426
AT2G25450.1	1542	1363	230	219.757
AT2G37240.1	1086	907	15	21.5375
AT2G39480.1	4893	4714	34	9.3929
AT2G38020.1	2875	2696	24	11.5932
AT2G45640.1	790	611	34	72.4683
AT2G25460.1	1802	1623	0	0
AT2G13530.1	1056	877	0	0
AT2G04540.1	1544	1365	8	7.63252
AT2G25480.1	1722	1543	15	12.6601
AT2G40070.1	2454	2275	13	7.44171
AT2G41990.1	1443	1264	0	0
AT2G40060.1	1041	862	95	143.525
AT2G25470.1	2808	2629	0	0
AT2G18050.1	763	584	75	167.247
AT2G13520.1	4065	3886	0	0
AT2G40080.1	619	440	1	2.95977
AT2G25500.1	297	118	0	0
AT2G02540.1	1205	1026	1	1.2693
AT2G37220.1	1316	1137	270	309.253
AT2G38910.1	1752	1573	0	0
AT2G41980.1	1335	1156	8	9.01245
AT2G18040.1	875	696	46	86.0715
AT2G25490.1	2787	2608	77	38.4498
AT2G46030.1	862	683	13	24.7875
AT2G17980.1	2263	2084	26	16.2475
AT2G41960.1	4052	3873	34	11.4325
AT2G33100.1	3286	3107	1	0.41915
AT2G18810.1	705	526	0	0
AT2G04550.1	1280	1101	23	27.2051
AT2G38040.1	2963	2784	178.652	83.5697
AT2G40050.1	1894	1715	0	0
AT2G02510.1	506	327	53	211.076
AT2G45590.1	2331	2152	43	26.0218
AT2G18820.1	5105	4926	0	0
AT2G17090.1	1398	1219	0	0
AT2G45580.1	1672	1493	0	0
AT2G13550.1	1256	1077	2	2.41838
AT2G37195.1	591	412	3	9.48276
AT2G18830.1	198	25.324	0	0
AT2G33580.1	2239	2060	1	0.632184
AT2G13500.1	1017	838	0	0
AT2G18800.1	953	774	2	3.36511
AT2G45650.1	1093	914	0	0
AT2G45600.1	1365	1186	17	18.667
AT2G41940.1	1108	929	16	22.4293
AT2G02570.1	1302	1123	39	45.2268
AT2G37200.1	737	558	11	25.6726
AT2G46040.1	2228	2049	6	3.81347
AT2G45620.1	2528	2349	59	32.7099
AT2G25430.1	2384	2205	71	41.9334
AT2G25440.1	2016	1837	0	0
AT2G41950.1	997	818	5	7.96026
AT2G40090.1	1903	1724	3	2.26618
AT2G02520.1	636	457	0	0
AT2G46050.1	1773	1594	0	0
AT2G25520.1	1530	1351	82	79.044
AT2G45610.1	1124	945	0	0
AT2G18790.1	3996	3817	95	32.4125
AT2G17975.1	1006	827	4.87823	7.68188
AT2G46060.1	2779	2600	9	4.50796
AT2G02515.1	401	222	0	0
AT2G19940.1	1595	1416	39	35.8684
AT2G37975.1	538	359	10.0483	36.451
AT2G33170.1	4012	3833	18	6.11567
AT2G15330.1	1098	919	0	0
AT2G16570.1	2049	1870	3	2.08925
AT2G19890.1	1173	994	0	0
AT2G25590.1	1312	1133	3	3.44827
AT2G33050.1	2529	2350	8.06705	4.47051
AT2G45680.1	1648	1469	5	4.4326
AT2G45490.1	917	738	4	7.05853
AT2G02670.1	945	766	0	0
AT2G33590.1	1557	1378	10	9.45064
AT2G10630.1	2721	2542	0	0
AT2G25410.1	1211	1032	0	0
AT2G02430.1	1183	1004	0	0
AT2G39950.1	2412	2233	19	11.0809
AT2G02690.1	1889	1710	0	0
AT2G24040.1	410	231	8	45.1012
AT2G02680.1	1950	1771	0	0
AT2G39960.1	920	741	34	59.7546
AT2G40113.1	907	728	4	7.15549
AT2G02700.1	1500	1321	0	0
AT2G15470.1	1215	1036	0	0
AT2G25580.1	2194	2015	5	3.23151
AT2G46090.1	1354	1175	8	8.86671
AT2G16560.1	3687	3508	0	0
AT2G16080.1	509	330	0	0
AT2G46080.1	1469	1290	14	14.1335
AT2G33060.1	2714	2535	9	4.62354
AT2G19900.1	2028	1849	2	1.40865
AT2G24165.1	924	745	0	0
AT2G25570.1	1129	950	4	5.48336
AT2G38905.1	315	136	0	0
AT2G17305.1	1173	994	0	0
AT2G02440.1	417	238	0	0
AT2G15340.1	533	354	0	0
AT2G02660.1	1266	1087	0	0
AT2G24050.1	2701	2522	17	8.77838
AT2G18740.1	674	495	38	99.9744
AT2G04495.1	941	762	0	0
AT2G10640.1	2420	2241	0	0
AT2G45500.1	1773	1594	8	6.536
AT2G02650.1	1098	919	0	0
AT2G45690.1	1532	1353	7	6.73769
AT2G04490.1	4484	4305	0	0
AT2G46150.1	974	795	4	6.55245
AT2G02730.1	1523	1344	8.90315	8.6269
AT2G46140.1	771	592	5	10.9991
AT2G25380.1	1395	1216	0	0
AT2G16030.1	1227	1048	0	0
AT2G16040.1	1149	970	0	0
AT2G37260.1	1816	1637	2	1.59108
AT2G45700.1	2411	2232	20	11.6693
AT2G17115.1	4947	4768	0	0
AT2G18710.1	1836	1657	52	40.8688
AT2G16020.1	231	52.2911	0	0
AT2G19860.1	1815	1636	4	3.1841
AT2G16660.1	1898	1719	3	2.27277
AT2G39930.1	2718	2539	21	10.7713
AT2G25370.1	1812	1633	0	0
AT2G46160.1	803	624	1	2.08702
AT2G46170.1	1138	959	25	33.9494
AT2G16180.1	4968	4789	0	0
AT2G02720.1	1723	1544	1.09685	0.925149
AT2G18720.1	1465	1286	0	0
AT2G17300.1	633	454	5	14.3425
AT2G22140.1	1796	1617	0	0
AT2G25390.1	603	424	0	0
AT2G45480.1	1565	1386	2	1.87922
AT2G37250.1	1408	1229	39	41.326
AT2G13570.1	648	469	1	2.77676
AT2G16060.1	843	664	18	35.3033
AT2G46100.1	921	742	21	36.8575
AT2G18730.1	1849	1670	25	19.4955
AT2G13580.1	1308	1129	0	0
AT2G39940.1	2396	2217	17	9.98605
AT2G46110.1	1400	1221	1	1.06658
AT2G19870.1	2070	1891	17	11.7076
AT2G46130.1	600	421	0	0
AT2G33205.1	1269	1090	2	2.38954
AT2G33210.1	2107	1928	15	10.132
AT2G04625.1	313	134	0	0
AT2G16050.1	894	715	6	10.9284
AT2G45470.1	1572	1393	119.98	112.168
AT2G18850.1	1896	1717	9	6.82626
AT2G10740.1	834	655	0	0
AT2G15460.1	1209	1030	0	0
AT2G15345.1	659	480	0	0
AT2G17110.1	2684	2505	11	5.71868
AT2G16130.1	1536	1357	0	0
AT2G04515.1	842	663	0	0
AT2G33180.1	670	491	11	29.1757
AT2G25530.1	2128	1949	1	0.668188
AT2G13430.1	543	364	0	0
AT2G24060.1	1180	1001	35.9749	46.8033
AT2G04590.1	649	470	0	0
AT2G19910.1	2979	2800	1	0.465107
AT2G15440.1	1218	1039	6	7.52049
AT2G16670.1	4479	4300	0	0
AT2G13420.1	1078	899	0	0
AT2G39970.1	1415	1236	24	25.2873
AT2G04600.1	1282	1103	0	0
AT2G10660.1	5550	5371	0	0
AT2G41900.1	2887	2708	52	25.0072
AT2G16550.1	309	130	0	0
AT2G16120.1	1536	1357	0	0
AT2G16110.1	972	793	0	0
AT2G17972.1	746	567	27.1218	62.2939
AT2G10670.1	2932	2753	0	0
AT2G41905.1	463	284	2	9.17112
AT2G42010.1	3640	3461	23.9447	9.00986
AT2G45530.1	1036	857	20	30.392
AT2G10690.1	3780	3601	0	0
AT2G40000.1	1519	1340	56	54.4244
AT2G15370.1	1602	1423	0	0
AT2G10680.1	1868	1689	0	0
AT2G16170.1	426	247	0	0
AT2G39975.1	378	199	0	0
AT2G25420.1	2625	2446	3	1.59726
AT2G43990.1	1999	1820	0	0
AT2G39980.1	2284	2105	12	7.42403
AT2G16140.1	2450	2271	0	0
AT2G39990.1	1205	1026	44	55.8491
AT2G11090.1	456	277	0	0
AT2G13440.1	2382	2203	18	10.6407
AT2G16160.1	654	475	0	0
AT2G04520.1	817	638	58	118.391
AT2G16150.1	2709	2530	0	0
AT2G16100.1	761	582	0	0
AT2G25540.1	3446	3267	0	0
AT2G04510.1	1331	1152	0	0
AT2G10735.1	2422	2243	1	0.580606
AT2G25550.1	5300	5121	0	0
AT2G15350.1	1323	1144	1	1.13837
AT2G17940.1	812	633	2	4.11469
AT2G40110.1	800	621	8	16.7768
AT2G10760.1	4079	3900	0	0
AT2G16680.1	3992	3813	0	0
AT2G04620.1	2397	2218	9	5.28435
AT2G45520.1	816	637	24.5145	50.118
AT2G16090.1	2544	2365	7	3.85458
AT2G44480.1	1687	1508	0	0
AT2G33190.1	1140	961	0	0
AT2G24160.1	2605	2426	3	1.61043
AT2G10780.1	5376	5197	0	0
AT2G25565.1	621	442	0	0
AT2G10770.1	461	282	0	0
AT2G25560.1	2512	2333	6	3.34925
AT2G45510.1	1775	1596	8.48554	6.924
AT2G41880.1	1556	1377	10	9.45751
AT2G24150.1	1243	1064	31	37.9429
AT2G44490.1	2009	1830	90	64.0475
AT2G24130.1	2943	2764	0	0
AT2G17970.1	1797	1618	4	3.21953
AT2G39490.1	1594	1415	0	0
AT2G22240.1	1985	1806	43	31.0071
AT2G38060.1	1709	1530	1	0.851175
AT2G15450.1	1215	1036	0	0
AT2G13410.1	3849	3670	0	0
AT2G41890.1	2295	2116	8	4.92362
AT2G17960.1	366	187	0	0
AT2G10730.1	338	159	0	0
AT2G43980.1	1691	1512	9	7.75178
AT2G15360.1	394	215	0	0
AT2G04500.1	1988	1809	0	0
AT2G33200.1	1131	952	0	0
AT2G04610.1	438	259	0	0
AT2G24140.1	1157	978	1	1.33159
AT2G10650.1	3528	3349	0	0
AT2G44000.1	1248	1069	1	1.21824
AT2G17950.1	1232	1053	0	0
AT2G25680.1	1491	1312	3	2.97782
AT2G03730.1	1800	1621	21	16.8712
AT2G25690.1	1446	1267	9	9.25074
AT2G16640.1	3975	3796	39	13.3798
AT2G19110.1	3812	3633	26	9.32006
AT2G15880.1	2184	2005	15	9.74288
AT2G19100.1	5115	4936	0	0
AT2G25280.1	1339	1160	19.4569	21.8437
AT2G40330.1	1071	892	4	5.8399
AT2G16360.1	378	199	0	0
AT2G47910.1	963	784	22	36.5441
AT2G43880.1	1185	1006	1	1.29453
AT2G16370.1	1924	1745	22.882	17.0769
AT2G45090.1	1202	1023	0	0
AT2G21260.1	1112	933	1.1898	1.66074
AT2G26410.1	1708	1529	1	0.851732
AT2G45100.1	1820	1641	2	1.5872
AT2G40740.1	880	701	0	0
AT2G34555.1	1137	958	0	0
AT2G22160.1	318	139	0	0
AT2G39080.1	1305	1126	33	38.1668
AT2G41700.1	5846	5667	23	5.28549
AT2G04810.1	1194	1015	0	0
AT2G34530.1	1056	877	2	2.96989
AT2G45135.1	816	637	1	2.04442
AT2G19080.1	1234	1055	11	13.5785
AT2G18950.1	1747	1568	13	10.7971
AT2G34520.1	885	706	15	27.6692
AT2G16340.1	285	106	0	0
AT2G45820.1	882	703	173	320.48
AT2G38790.1	1076	897	2	2.90368
AT2G15890.1	1486	1307	69	68.7518
AT2G26420.1	2118	1939	2	1.34327
AT2G45110.1	956	777	0	0
AT2G19090.1	2445	2266	3	1.72414
AT2G20130.1	1203	1024	13.5134	17.186
AT2G45130.1	916	737	0	0
AT2G45120.1	1134	955	1	1.36366
AT2G30800.1	4267	4088	16	5.09706
AT2G19120.1	3659	3480	6	2.24534
AT2G17000.1	2550	2371	0	0
AT2G18960.1	3431	3252	379.209	151.858
AT2G47250.1	2482	2303	31	17.5299
AT2G33400.1	1573	1394	3.85271	3.59927
AT2G17600.1	1743	1564	0	0
AT2G23150.1	1769	1590	10	8.19056
AT2G45810.1	2329	2150	23	13.9316
AT2G26390.1	1170	991	0	0
AT2G43210.1	1854	1675	8	6.21993
AT2G42320.1	2290	2111	29	17.8904
AT2G04830.1	502	323	0	0
AT2G23140.1	2551	2372	15	8.23545
AT2G45800.1	1015	836	3	4.67332
AT2G38940.1	1900	1721	11	8.32381
AT2G40745.1	744	565	0	0
AT2G04840.1	1170	991	0	0
AT2G03550.1	1048	869	12	17.9834
AT2G47920.1	932	753	3	5.18844
AT2G26380.1	1443	1264	0	0
AT2G17590.1	2051	1872	0	0
AT2G42330.1	2786	2607	7	3.49677
AT2G42310.1	678	499	39	101.783
AT2G23160.1	1275	1096	0	0
AT2G26400.1	879	700	1	1.86043
